"strName","strCAS","Source","Type","numValue","strHyperlink","strDateAssessed","strReference","POD.type","numPOD","numBMD","BMR.Type","strCriticalEffect","numUF","numUFa","numUFh","numUFs","numUFl","numUFd","numUFother","Species","Strain","numBW","Route","Organ","Effect","tblEffect_strSex","DR.Type","strEffectPOD","intAnimalsControl","intAnimalsAffectedControl","numMeanResponseControl","numSDResponseControl","CV.Type","RfDEndpoint","UFEndpoint","row.orig","Conceptual.Model","Effect.Magnitude","PrAF.BMDL.p50","PrAF.BMDL.p95p50","PrAF.LOAEL.p50","PrAF.LOAEL.p95p50","PrAF.NOAEL.p50","PrAF.NOAEL.p95p50","PrAF.Subchronic.p50","PrAF.Subchronic.p95p50","PrAF.BW.p50","PrAF.BW.p95p50","PrAF.TKTD.p50","PrAF.TKTD.p95p50","Human.log10gsdh.approx","Human.log10gsdu.approx","Human.log10gsdh.p50","Human.log10gsdh.p95p50","Human.approx.incidence.target","PrAF.Human.approx.p50","PrAF.Human.approx.p95p50","HDM50.approx.p50","HDM50.approx.p95p50","HDMI.approx.p50","HDMI.approx.p95p50","PrRfD.approx","PrRfDText","zRfD","I95.approx.RfD","I50.approx.RfD","I05.approx.RfD","I95.approx.HQ3","I50.approx.HQ3","I05.approx.HQ3","I95.approx.HQ10","I50.approx.HQ10","I05.approx.HQ10","I95.approx.HQ0.1","I50.approx.HQ0.1","I05.approx.HQ0.1","I95.approx.HQ0.3","I50.approx.HQ0.3","I05.approx.HQ0.3","PrAF.BMDL.Var","PrAF.LOAEL.Var","PrAF.NOAEL.Var","PrAF.Subchronic.Var","PrAF.BW.Var","PrAF.TKTD.Var","PrAF.Human.approx.Var","PrAF.BMDL.pct","PrAF.LOAEL.pct","PrAF.NOAEL.pct","PrAF.Subchronic.pct","PrAF.BW.pct","PrAF.TKTD.pct","PrAF.Human.approx.pct","HDMI.mc.p50","HDMI.mc.p05","HDMI.mc.p95"
"Pyrimethanil",53112280,"OPP","Chronic RfD (mg/kg/day)",0.17,"http://www.regulations.gov/#!documentDetail;D=EPA-HQ-OPP-2008-0609-0005","7/17/2008","MRID 43301612-3 (1993)","NOAEL",17,NA,NA,"decreased bodyweight gains, increased serum cholesterol and GGT, increased relative liver/body-weight ratios, and necropsy and histopathological findings in the liver and thyroid",100,10,10,1,1,1,NA,"Rat","Unspecified",NA,"Oral diet","thyroid","nonneoplastic histopathology","Both","","necropsy and histopathological findings in the thyroid",NA,NA,NA,NA,"",0.17,100,1253,"Quantal-Deterministic","ED50",1,1,1,1,0.222222222222222,5,1,1,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,15.6780573635501,7.09987536421964,1.6186516165448,11.5505875985765,0.140135867784274,"Probabilistic RfD of 0.14 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'necropsy and histopathological findings in the thyroid (thyroid effect: nonneoplastic histopathology)'.",-1.51498156312158,0.014527620253451,1.78332427948151e-06,0,0.092294017222833,0.00022439545066462,0,0.397071614713832,0.0114196925092111,2.4708356703772e-14,6.74888687683746e-05,1.33393066331031e-12,0,0.00112441195485141,2.1967471851429e-09,0,0,0,2.59029039398023,0,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.432687272808281,0,0.00746066190408713,0.201611161237534,0.358240904050097,2.43803210175193,0.168465378846718,23.9786725672678
"Pyrimethanil",53112280,"OPP","Chronic RfD (mg/kg/day)",0.17,"http://www.regulations.gov/#!documentDetail;D=EPA-HQ-OPP-2008-0609-0005","7/17/2008","MRID 43301612-3 (1993)","NOAEL",17,NA,NA,"decreased bodyweight gains, increased serum cholesterol and GGT, increased relative liver/body-weight ratios, and necropsy and histopathological findings in the liver and thyroid",100,10,10,1,1,1,NA,"Rat","Unspecified",NA,"Oral diet","systemic","body weight","Both","","decreased bodyweight gains",NA,NA,NA,NA,"",0.17,100,1254,"Continuous","5% RD",1,1,1,1,0.333333333333333,4.7,1,1,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,10.4520382423668,6.75037026966445,1.07910107769653,11.0949120450158,0.0972608952029774,"Probabilistic RfD of 0.0973 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'decreased bodyweight gains (systemic effect: body weight)' of magnitude 5% RD or greater.",-1.26318160645153,0.0281702217028735,1.22286756901724e-05,0,0.15187500611076,0.000986774901025012,0,0.538531134803332,0.0313926939917936,4.95072524454694e-11,0.000184335636343019,2.37150332778767e-11,0,0.00260630738147195,2.47293412124855e-08,0,0,0,2.3949497183834,0,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.413551398654309,0,0.00771231549911339,0.208411653496144,0.370324632350435,1.62867856958316,0.11655845795296,15.3030382288621
"Pyriproxyfen",95737681,"OPP","Chronic RfD (mg/kg/day)",0.35,"http://www.regulations.gov/#!documentDetail;D=EPA-HQ-OPP-2011-0677-0003","9/8/2011","MRID 42178314, 43210501, 43210502, 43210503","NOAEL",35.1,NA,NA,"decreased body weight and alterations in clinical pathology parameters (co-critical studies)",100,10,10,1,1,1,NA,"Rat","",NA,"Oral diet","systemic","clinical chemistry","Both","","alterations in clinical pathology parameters - chronic",NA,NA,NA,NA,"",0.35,100,1255,"Continuous","5% RD",1,1,1,1,0.333333333333333,4.7,1,1,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,21.5803848415925,6.75037026966445,2.22802634277343,11.0949120450158,0.2008151424485,"Probabilistic RfD of 0.201 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'alterations in clinical pathology parameters - chronic (systemic effect: clinical chemistry)' of magnitude 5% RD or greater.",-1.26513170283157,0.0280300257351364,1.2071104199251e-05,0,0.151306977328767,0.000977095743154287,0,0.537346933052912,0.0311867499039612,4.72572838017825e-11,0.000182963786371924,2.32534224788138e-11,0,0.00258996255827359,2.43258952026034e-08,0,0,0,2.3949497183834,0,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.413551398654309,0,0.00771231549911339,0.208411653496144,0.370324632350435,3.36274222308053,0.240658933773464,31.5962730490035
"Pyriproxyfen",95737681,"OPP","Chronic RfD (mg/kg/day)",0.35,"http://www.regulations.gov/#!documentDetail;D=EPA-HQ-OPP-2011-0677-0003","9/8/2011","MRID 42178314, 43210501, 43210502, 43210503","NOAEL",35.1,NA,NA,"decreased body weight and alterations in clinical pathology parameters (co-critical studies)",100,10,10,1,1,1,NA,"Rat","",NA,"Oral diet","systemic","body weight","F","","decreased body weight - chronic",NA,NA,NA,NA,"",0.35,100,1256,"Continuous","5% RD",1,1,1,1,0.333333333333333,4.7,1,1,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,21.5803848415925,6.75037026966445,2.22802634277343,11.0949120450158,0.2008151424485,"Probabilistic RfD of 0.201 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'decreased body weight - chronic (systemic effect: body weight)' of magnitude 5% RD or greater.",-1.26513170283157,0.0280300257351364,1.2071104199251e-05,0,0.151306977328767,0.000977095743154287,0,0.537346933052912,0.0311867499039612,4.72572838017825e-11,0.000182963786371924,2.32534224788138e-11,0,0.00258996255827359,2.43258952026034e-08,0,0,0,2.3949497183834,0,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.413551398654309,0,0.00771231549911339,0.208411653496144,0.370324632350435,3.36274222308053,0.240658933773464,31.5962730490035
"Pyroxsulam",422556089,"OPP","Chronic RfD (mg/kg/day)",1,"http://www.epa.gov/opp00001/chem_search/reg_actions/registration/fs_PC-108702_27-Feb-08.pdf","2/27/2008","Johnson, K.; Dryzga, M.; Yano, B. (2005) XDE-742: 18-Month Dietary Oncogenicity Study in CD-1 Mice. Project Number: 031015. Unpublished study prepared by Dow Chemical, USA. 1504 p.  MRID 46908406","NOAEL",100,NA,NA,"increased absolute and relative liver weights and increased incidence of hepatocellular clear cell foci of alteration",100,10,10,1,1,1,NA,"Mouse","CD-1",NA,"Oral diet","liver","nonneoplastic histopathology","M","Dichotomous","hepatocellular clear cell foci of alteration",50,0,NA,NA,"",1,100,1257,"Quantal-Deterministic","ED50",1,1,1,1,0.222222222222222,5,1,1,9.23577592339137,1.34502322961965,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,48.7235727385166,7.17832054959064,5.03037384978539,11.6528148116657,0.431687444715027,"Probabilistic RfD of 0.432 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'hepatocellular clear cell foci of alteration (liver effect: nonneoplastic histopathology)'.",-1.08214212110279,0.0457574480361432,3.42469719597178e-05,0,0.219021522100712,0.00214575165750369,0,0.660782446961152,0.052358888581139,1.18377161005431e-09,0.000372412667238209,1.14507983589283e-10,0,0.00475714160497608,9.19326973482956e-08,0,0,0,2.59029039398023,0,0.0878596492809501,1.20694896081258,2.14461582488682,0,0,0.429587545589905,0,0.0145711118640242,0.200166839568537,0.355674502977534,7.57321931157953,0.519413278616983,75.2281124341061
"Pyroxsulam",422556089,"OPP","Chronic RfD (mg/kg/day)",1,"http://www.epa.gov/opp00001/chem_search/reg_actions/registration/fs_PC-108702_27-Feb-08.pdf","2/27/2008","Johnson, K.; Dryzga, M.; Yano, B. (2005) XDE-742: 18-Month Dietary Oncogenicity Study in CD-1 Mice. Project Number: 031015. Unpublished study prepared by Dow Chemical, USA. 1504 p.  MRID 46908406","NOAEL",100,NA,NA,"increased absolute and relative liver weights and increased incidence of hepatocellular clear cell foci of alteration",100,10,10,1,1,1,NA,"Mouse","CD-1",NA,"Oral diet","liver","organ weight","M","","organ weight",NA,NA,NA,NA,"",1,100,1258,"Continuous","5% RD",1,1,1,1,0.333333333333333,4.7,1,1,9.23577592339137,1.34502322961965,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,32.4823818256777,6.82692508896123,3.3535825665236,11.1947499988942,0.29956743713391,"Probabilistic RfD of 0.3 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'liver effect: organ weight' of magnitude 5% RD or greater.",-0.823997640657589,0.0806578958617651,0.000181211009985849,0,0.325948655265631,0.00733331401950469,1.27703749031593e-15,0.797588573387473,0.11372005413495,3.41382100631075e-07,0.000924426681659145,1.56058233296276e-09,0,0.0100283969810804,7.9513554440538e-07,0,0,0,2.3949497183834,0,0.0878596492809501,1.20694896081258,2.14461582488682,0,0,0.410489566734868,0,0.0150589672467775,0.206868625337771,0.367582840680583,5.05952223666673,0.359266657684707,48.0231959968043
"Quinalphos",13593038,"IRIS","RfD (mg/kg/day)",5e-04,"http://www.epa.gov/iris/subst/0189.htm","1/1/1992","Sandoz, Ltd. 1980a. MRID No. 00080571; HED Doc. No. 004976. Available from EPA. Write to FOI, EPA, Washington, DC 20460.","NOEL",0.05,NA,NA,"No adverse effects reported",100,10,10,1,1,1,NA,"Dog","",NA,"Oral diet","none","none","Both","","none",NA,NA,NA,NA,"",5e-04,100,1259,"Continuous","5% RD",1,1,1,1,0.333333333333333,4.7,1,1,1.68931441519092,1.07241134173319,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,0.0887934174071718,6.68024079632451,0.00916730978155513,11.0034411323488,0.000833131169721475,"Probabilistic RfD of 0.000833 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'none effect: none' of magnitude 5% RD or greater.",-1.99504605278723,0.00350128766275857,5.58851894073214e-08,0,0.0296326894650833,1.45169776442992e-05,0,0.180278133607025,0.00160225289369306,0,9.11902277546348e-06,8.93640627891613e-15,0,0.000199948199936237,3.07683892465162e-11,0,0,0,2.3949497183834,0,0.00488736662282773,1.20694896081258,2.14461582488682,0,0,0.416411471885126,0,0.000849769627074956,0.209853004179745,0.372885754308054,0.0138420637494861,0.000997510853760772,0.128841013594069
"Quinalphos",13593038,"IRIS","RfD (mg/kg/day)",5e-04,"http://www.epa.gov/iris/subst/0189.htm","1/1/1992","Sandoz, Ltd. 1980a. MRID No. 00080571; HED Doc. No. 004976. Available from EPA. Write to FOI, EPA, Washington, DC 20460.","NOEL",0.05,NA,NA,"No adverse effects reported",100,10,10,1,1,1,NA,"Dog","",NA,"Oral diet","none","none","Both","","none",NA,NA,NA,NA,"",5e-04,100,1259,"Quantal-Deterministic","ED50",1,1,1,1,0.222222222222222,5,1,1,1.68931441519092,1.07241134173319,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,0.133190126110758,7.02801486331199,0.0137509646723327,11.4569253269089,0.00120023167472654,"Probabilistic RfD of 0.0012 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'none effect: none'.",-2.23549529689388,0.001542751640489,5.26774795194428e-09,0,0.0153630527737255,2.150070262299e-06,0,0.111885505295702,0.000385744453415367,0,2.8450330029222e-06,0,0,7.36166688714827e-05,1.75833017787349e-12,0,0,0,2.59029039398023,0,0.00488736662282773,1.20694896081258,2.14461582488682,0,0,0.435581391629407,0,0.000821856097649051,0.202959679423659,0.360637072849284,0.0207200679645651,0.00144196827377943,0.201904388531434
"Quinchlorac",84087014,"OPP","Chronic RfD (mg/kg/day)",0.38,"http://iaspub.epa.gov/apex/pesticides/f?p=CHEMICALSEARCH:21:0::NO:101,21:P21_NAME_VAL,P21_CODE_VAL,P21_SHOW_ALL_VAL,P21_IS_SHOW,P21_SMILES,P21_TOLERANCE,P21_IDENTICAL_STRUCTURE,P21_SUB_SUPER,P21_STEREOCHEMISTRY,P21_IDENTITY_ACTIVE,P21_SUBSUPERSTRUCT_ACTIVE,P21_MATCH_OTHER:\\,84087-01-4","2007","Dietary carcinogenicity study in mice","NOAEL",37.5,NA,NA,"decreased body weight.",100,10,10,1,1,1,NA,"Mouse","",NA,"","systemic","body weight","","","body weight",NA,NA,NA,NA,"",0.38,100,1260,"Continuous","5% RD",1,1,1,1,0.333333333333333,4.7,1,1,9.23577592339137,1.34502322961965,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,12.1808931846292,6.82692508896123,1.25759346244635,11.1947499988942,0.112337788925216,"Probabilistic RfD of 0.112 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'systemic effect: body weight' of magnitude 5% RD or greater.",-0.814977994175707,0.0822708986506524,0.000190810333402627,0,0.330434385834693,0.00761349286356378,1.72099921010838e-15,0.802160086696787,0.116347644753723,3.98477490830554e-07,0.000953962833849954,1.69477185605174e-09,0,0.010292125663159,8.50799525893466e-07,0,0,0,2.3949497183834,0,0.0878596492809501,1.20694896081258,2.14461582488682,0,0,0.410489566734868,0,0.0150589672467775,0.206868625337771,0.367582840680583,1.89732083875002,0.134724996631765,18.0086984988016
"Quizalofop-Ethyl (Assure)",76578148,"OPP","Chronic RfD (mg/kg/day)",0.009,"http://www.regulations.gov/#!documentDetail;D=EPA-HQ-OPP-2007-1089-0003","2007","","NOAEL",0.9,NA,NA,"anemia and liver effects",100,10,10,1,1,1,NA,"Rat","",NA,"","combined","multiple","","","multiple",NA,NA,NA,NA,"",0.009,100,1261,"Continuous","5% RD",1,1,1,1,0.333333333333333,4.7,1,1,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,0.553343201066475,6.75037026966445,0.057128880583934,11.0949120450158,0.00514910621662822,"Probabilistic RfD of 0.00515 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'combined effect: multiple' of magnitude 5% RD or greater.",-1.26318160645153,0.0281702217028735,1.22286756901724e-05,0,0.15187500611076,0.000986774901025008,0,0.538531134803332,0.0313926939917935,4.95072524454685e-11,0.000184335636343019,2.37150332778767e-11,0,0.00260630738147195,2.47293412124854e-08,0,0,0,2.3949497183834,0,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.413551398654309,0,0.00771231549911339,0.208411653496144,0.370324632350435,0.0862241595661675,0.00617074189162728,0.810160847410347
"Quizalofop-Ethyl (Assure)",76578148,"OPP","Chronic RfD (mg/kg/day)",0.009,"http://www.regulations.gov/#!documentDetail;D=EPA-HQ-OPP-2007-1089-0003","2007","","NOAEL",0.9,NA,NA,"anemia and liver effects",100,10,10,1,1,1,NA,"Rat","",NA,"","combined","multiple","","","multiple",NA,NA,NA,NA,"",0.009,100,1261,"Quantal-Deterministic","ED50",1,1,1,1,0.222222222222222,5,1,1,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,0.830014801599713,7.09987536421964,0.085693320875901,11.5505875985765,0.00741895770622628,"Probabilistic RfD of 0.00742 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'combined effect: multiple'.",-1.51498156312158,0.0145276202534508,1.78332427948151e-06,0,0.0922940172228329,0.00022439545066462,0,0.397071614713832,0.0114196925092111,2.47083567037717e-14,6.74888687683745e-05,1.33393066331031e-12,0,0.0011244119548514,2.19674718514289e-09,0,0,0,2.59029039398023,0,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.432687272808281,0,0.00746066190408713,0.201611161237534,0.358240904050097,0.129072287739808,0.00891875535070859,1.26945913591418
"Quizalofop-Ethyl (Assure)",76578148,"IRIS","RfD (mg/kg/day)",0.009,"http://www.epa.gov/iris/subst/0335.htm","9/26/1988","E.I. du Pont de Nemours and Company, Inc. 1985. MRID No. 00146682. Available from EPA. Write to FOI, EPA, Washington, DC 20460.","NOEL",0.9,NA,NA,"Liver cell enlargement",100,10,10,1,1,1,NA,"Rat","CD",NA,"Oral diet","liver","nonneoplastic histopathology","M","","nonneoplastic histopathology",NA,NA,NA,NA,"",0.009,100,1262,"Quantal-Deterministic","ED50",1,1,1,1,0.222222222222222,5,1,1,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,0.830014801599713,7.09987536421964,0.085693320875901,11.5505875985765,0.00741895770622628,"Probabilistic RfD of 0.00742 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'liver effect: nonneoplastic histopathology'.",-1.51498156312158,0.0145276202534508,1.78332427948151e-06,0,0.0922940172228329,0.00022439545066462,0,0.397071614713832,0.0114196925092111,2.47083567037717e-14,6.74888687683745e-05,1.33393066331031e-12,0,0.0011244119548514,2.19674718514289e-09,0,0,0,2.59029039398023,0,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.432687272808281,0,0.00746066190408713,0.201611161237534,0.358240904050097,0.129072287739808,0.00891875535070859,1.26945913591418
"Quizalofop-P ethyl",100646513,"OPP","Chronic RfD (mg/kg/day)",0.009,"http://www.regulations.gov/#!documentDetail;D=EPA-HQ-OPP-2007-1089-0003","2007","","NOAEL",0.9,NA,NA,"anemia and liver effects",100,10,10,1,1,1,NA,"Rat","",NA,"","combined","multiple","","","multiple",NA,NA,NA,NA,"",0.009,100,1263,"Continuous","5% RD",1,1,1,1,0.333333333333333,4.7,1,1,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,0.553343201066475,6.75037026966445,0.057128880583934,11.0949120450158,0.00514910621662822,"Probabilistic RfD of 0.00515 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'combined effect: multiple' of magnitude 5% RD or greater.",-1.26318160645153,0.0281702217028735,1.22286756901724e-05,0,0.15187500611076,0.000986774901025008,0,0.538531134803332,0.0313926939917935,4.95072524454685e-11,0.000184335636343019,2.37150332778767e-11,0,0.00260630738147195,2.47293412124854e-08,0,0,0,2.3949497183834,0,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.413551398654309,0,0.00771231549911339,0.208411653496144,0.370324632350435,0.0862241595661675,0.00617074189162728,0.810160847410347
"Quizalofop-P ethyl",100646513,"OPP","Chronic RfD (mg/kg/day)",0.009,"http://www.regulations.gov/#!documentDetail;D=EPA-HQ-OPP-2007-1089-0003","2007","","NOAEL",0.9,NA,NA,"anemia and liver effects",100,10,10,1,1,1,NA,"Rat","",NA,"","combined","multiple","","","multiple",NA,NA,NA,NA,"",0.009,100,1263,"Quantal-Deterministic","ED50",1,1,1,1,0.222222222222222,5,1,1,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,0.830014801599713,7.09987536421964,0.085693320875901,11.5505875985765,0.00741895770622628,"Probabilistic RfD of 0.00742 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'combined effect: multiple'.",-1.51498156312158,0.0145276202534508,1.78332427948151e-06,0,0.0922940172228329,0.00022439545066462,0,0.397071614713832,0.0114196925092111,2.47083567037717e-14,6.74888687683745e-05,1.33393066331031e-12,0,0.0011244119548514,2.19674718514289e-09,0,0,0,2.59029039398023,0,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.432687272808281,0,0.00746066190408713,0.201611161237534,0.358240904050097,0.129072287739808,0.00891875535070859,1.26945913591418
"RDX",121824,"IRIS","RfD (mg/kg/day)",0.003,"http://www.epa.gov/iris/subst/0313.htm","2/1/1993","U.S. Department of Defense. 1983. AD-A160-774. Available from Defense Technical Center. Write to Documents, Cameron Station, Alexandria, VA 22314, or call (703)274-7633.","NOEL",0.3,NA,NA,"Inflammation of the prostate",100,10,10,1,1,1,NA,"Rat","Fischer 344",NA,"Oral diet","male repro","nonneoplastic histopathology","M","Dichotomous","inflammation of the prostate",54,2,NA,NA,"",0.003,100,1264,"Quantal-Deterministic","ED50",1,1,1,1,0.222222222222222,5,1,1,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,0.276671600533238,7.09987536421964,0.028564440291967,11.5505875985765,0.00247298590207543,"Probabilistic RfD of 0.00247 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'inflammation of the prostate (male repro effect: nonneoplastic histopathology)'.",-1.51498156312158,0.014527620253451,1.78332427948151e-06,0,0.092294017222833,0.000224395450664621,0,0.397071614713832,0.0114196925092111,2.47083567037719e-14,6.74888687683746e-05,1.33393066331031e-12,0,0.00112441195485141,2.1967471851429e-09,0,0,0,2.59029039398023,0,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.432687272808281,0,0.00746066190408713,0.201611161237534,0.358240904050097,0.0430240959132694,0.0029729184502362,0.423153045304726
